issue_id,repo,title,creator,created_at,url,processed_at
2978352436,juanjesusitsur/PF-U2-CVCA_VTJJ_RGMG,Con chó ngu,hihoneeee,2025-04-08T01:24:58Z,https://github.com/juanjesusitsur/PF-U2-CVCA_VTJJ_RGMG/issues/2,2025-04-07 22:32:46
2978352399,oleh0xchain/macOS-system-utility-monitor,Notification Github Security,Luc4sf,2025-04-08T01:24:56Z,https://github.com/oleh0xchain/macOS-system-utility-monitor/issues/1,2025-04-07 22:32:46
2978352342,i5ting/2021,Notification Github Security,Luc4sf,2025-04-08T01:24:53Z,https://github.com/i5ting/2021/issues/4,2025-04-07 22:32:46
2978352336,autotunafish/advent_of_code23,Notification Github Security,Luc4sf,2025-04-08T01:24:53Z,https://github.com/autotunafish/advent_of_code23/issues/1,2025-04-07 22:32:46
2978352301,macrozheng/mall,Notification Github Security,Luc4sf,2025-04-08T01:24:51Z,https://github.com/macrozheng/mall/issues/903,2025-04-07 22:32:46
2978352232,alyssaxuu/animockup,Notification Github Security,Luc4sf,2025-04-08T01:24:47Z,https://github.com/alyssaxuu/animockup/issues/11,2025-04-07 22:32:46
2978352198,hmaverickadams/Beginner-Network-Pentesting,Notification Github Security,Luc4sf,2025-04-08T01:24:45Z,https://github.com/hmaverickadams/Beginner-Network-Pentesting/issues/29,2025-04-07 22:32:46
2978352169,ardalis/AccessTokenSample,Notification Github Security,Luc4sf,2025-04-08T01:24:44Z,https://github.com/ardalis/AccessTokenSample/issues/4,2025-04-07 22:32:46
2978352150,juanjesusitsur/PF-U2-CVCA_VTJJ_RGMG,Con chó ngu,hihoneeee,2025-04-08T01:24:43Z,https://github.com/juanjesusitsur/PF-U2-CVCA_VTJJ_RGMG/issues/1,2025-04-07 22:32:46
2978352140,jcjohnson/cnn-benchmarks,Notification Github Security,Luc4sf,2025-04-08T01:24:42Z,https://github.com/jcjohnson/cnn-benchmarks/issues/40,2025-04-07 22:32:46
2978352125,romanpitatelev/eda_and_dev_tools,Notification Github Security,Luc4sf,2025-04-08T01:24:41Z,https://github.com/romanpitatelev/eda_and_dev_tools/issues/3,2025-04-07 22:32:46
2978352097,Barghes1/bank_app,Notification Github Security,Luc4sf,2025-04-08T01:24:40Z,https://github.com/Barghes1/bank_app/issues/1,2025-04-07 22:32:46
2978352090,sokra/beautify-lint,Notification Github Security,Luc4sf,2025-04-08T01:24:39Z,https://github.com/sokra/beautify-lint/issues/3,2025-04-07 22:32:46
2978352033,DariaKozlovska/app-ios,Notification Github Security,Luc4sf,2025-04-08T01:24:36Z,https://github.com/DariaKozlovska/app-ios/issues/1,2025-04-07 22:32:46
2978352029,s0md3v/Arjun,Notification Github Security,Luc4sf,2025-04-08T01:24:36Z,https://github.com/s0md3v/Arjun/issues/228,2025-04-07 22:32:46
2978352002,wintercn/blog,Notification Github Security,Luc4sf,2025-04-08T01:24:34Z,https://github.com/wintercn/blog/issues/13,2025-04-07 22:32:46
2978351921,bubbliiiing/arcface-keras,Notification Github Security,Luc4sf,2025-04-08T01:24:29Z,https://github.com/bubbliiiing/arcface-keras/issues/2,2025-04-07 22:32:46
2978351909,maxinperez/Bacon-Graph-implementacion-bfs-,Notification Github Security,Luc4sf,2025-04-08T01:24:28Z,https://github.com/maxinperez/Bacon-Graph-implementacion-bfs-/issues/1,2025-04-07 22:32:46
2978351886,haileys/aubio-rs,Notification Github Security,Luc4sf,2025-04-08T01:24:28Z,https://github.com/haileys/aubio-rs/issues/5,2025-04-07 22:32:46
2978351856,SamuelCondack/html-css,Notification Github Security,Luc4sf,2025-04-08T01:24:26Z,https://github.com/SamuelCondack/html-css/issues/1,2025-04-07 22:32:46
2978351745,dimples-1968/Blockchain-Wallet-Connect-2025,Notification Github Security,Luc4sf,2025-04-08T01:24:21Z,https://github.com/dimples-1968/Blockchain-Wallet-Connect-2025/issues/1,2025-04-07 22:32:46
2978351742,wasabeef/ama,Notification Github Security,Luc4sf,2025-04-08T01:24:21Z,https://github.com/wasabeef/ama/issues/10,2025-04-07 22:32:46
2978351731,Asuraking913/Adb-gui-interface,Notification Github Security,Luc4sf,2025-04-08T01:24:20Z,https://github.com/Asuraking913/Adb-gui-interface/issues/1,2025-04-07 22:32:46
2978351676,norvig/paip-lisp,Notification Github Security,Luc4sf,2025-04-08T01:24:17Z,https://github.com/norvig/paip-lisp/issues/199,2025-04-07 22:32:46
2978351568,vjanz/questionnaire-laravel,Notification Github Security,Luc4sf,2025-04-08T01:24:11Z,https://github.com/vjanz/questionnaire-laravel/issues/39,2025-04-07 22:32:46
2978351513,LucasAS07/Ecommerce,Notification Github Security,Luc4sf,2025-04-08T01:24:09Z,https://github.com/LucasAS07/Ecommerce/issues/7,2025-04-07 22:32:46
2978351459,NeuralNine/ai-car-simulation,Notification Github Security,Luc4sf,2025-04-08T01:24:06Z,https://github.com/NeuralNine/ai-car-simulation/issues/16,2025-04-07 22:32:46
2978351428,tenderlove/aarch64,Notification Github Security,Luc4sf,2025-04-08T01:24:05Z,https://github.com/tenderlove/aarch64/issues/405,2025-04-07 22:32:46
2978351398,gowtham4545/Project,Notification Github Security,Luc4sf,2025-04-08T01:24:03Z,https://github.com/gowtham4545/Project/issues/15,2025-04-07 22:32:46
2978351228,dinkley740/Blockchain-Wallet-Hub-2025,Notification Github Security,Luc4sf,2025-04-08T01:23:55Z,https://github.com/dinkley740/Blockchain-Wallet-Hub-2025/issues/1,2025-04-07 22:32:46
2978351190,abhishekkrthakur/abhishekkrthakur,Notification Github Security,Luc4sf,2025-04-08T01:23:54Z,https://github.com/abhishekkrthakur/abhishekkrthakur/issues/4,2025-04-07 22:32:46
2978351208,sparrowwallet/drongo,Notification Github Security,Luc4sf,2025-04-08T01:23:54Z,https://github.com/sparrowwallet/drongo/issues/27,2025-04-07 22:32:46
2978351157,arthurspk/arthurspk,Notification Github Security,Luc4sf,2025-04-08T01:23:52Z,https://github.com/arthurspk/arthurspk/issues/6,2025-04-07 22:32:46
2978351163,worldcoin/awesome-zkml,Notification Github Security,Luc4sf,2025-04-08T01:23:52Z,https://github.com/worldcoin/awesome-zkml/issues/64,2025-04-07 22:32:46
2978351118,IT21303548/Client-Management-System,Notification Github Security,Luc4sf,2025-04-08T01:23:50Z,https://github.com/IT21303548/Client-Management-System/issues/1,2025-04-07 22:32:46
2978351112,nwaliaez/ascii_art,Notification Github Security,Luc4sf,2025-04-08T01:23:50Z,https://github.com/nwaliaez/ascii_art/issues/3,2025-04-07 22:32:46
2978351084,Jack-Cherish/AI-Digital-Human,Notification Github Security,Luc4sf,2025-04-08T01:23:48Z,https://github.com/Jack-Cherish/AI-Digital-Human/issues/7,2025-04-07 22:32:46
2978351068,dennybritz/ablog-content,Notification Github Security,Luc4sf,2025-04-08T01:23:47Z,https://github.com/dennybritz/ablog-content/issues/3,2025-04-07 22:32:46
2978351035,joshlong/bootiful-graalvm-with-alina-yurenko,Notification Github Security,Luc4sf,2025-04-08T01:23:45Z,https://github.com/joshlong/bootiful-graalvm-with-alina-yurenko/issues/3,2025-04-07 22:32:46
2978350921,simplesteph/grpc-go-course,Notification Github Security,Luc4sf,2025-04-08T01:23:40Z,https://github.com/simplesteph/grpc-go-course/issues/27,2025-04-07 22:32:46
2978350914,mohitsingh4716/expense-tracker,Notification Github Security,Luc4sf,2025-04-08T01:23:39Z,https://github.com/mohitsingh4716/expense-tracker/issues/1,2025-04-07 22:32:46
2978350779,ustbhuangyi/animation,Notification Github Security,Luc4sf,2025-04-08T01:23:32Z,https://github.com/ustbhuangyi/animation/issues/12,2025-04-07 22:32:46
2978350748,vacuumlabs/adalite-backend-service,Notification Github Security,Luc4sf,2025-04-08T01:23:30Z,https://github.com/vacuumlabs/adalite-backend-service/issues/120,2025-04-07 22:32:46
2978350746,listen1/listen1,Notification Github Security,Luc4sf,2025-04-08T01:23:30Z,https://github.com/listen1/listen1/issues/115,2025-04-07 22:32:46
2978350719,toddmotto/ac-boilerplate,Notification Github Security,Luc4sf,2025-04-08T01:23:29Z,https://github.com/toddmotto/ac-boilerplate/issues/5,2025-04-07 22:32:46
2978350721,TomMatWro/AngularJS-Coursera,Notification Github Security,Luc4sf,2025-04-08T01:23:29Z,https://github.com/TomMatWro/AngularJS-Coursera/issues/1,2025-04-07 22:32:46
2978350692,ryanflorence/addressbook-api,Notification Github Security,Luc4sf,2025-04-08T01:23:27Z,https://github.com/ryanflorence/addressbook-api/issues/3,2025-04-07 22:32:46
2978350640,eitofujita/-28-2-WEB-1,Notification Github Security,Luc4sf,2025-04-08T01:23:24Z,https://github.com/eitofujita/-28-2-WEB-1/issues/2,2025-04-07 22:32:46
2978350623,pjreddie/.dotfiles,Notification Github Security,Luc4sf,2025-04-08T01:23:23Z,https://github.com/pjreddie/.dotfiles/issues/2,2025-04-07 22:32:46
2978350593,jaredpalmer/after.js,Notification Github Security,Luc4sf,2025-04-08T01:23:22Z,https://github.com/jaredpalmer/after.js/issues/573,2025-04-07 22:32:46
2978350561,rexim/aids,Notification Github Security,Luc4sf,2025-04-08T01:23:20Z,https://github.com/rexim/aids/issues/34,2025-04-07 22:32:46
2978350534,CoderMJLee/audio-video-dev-tutorial,Notification Github Security,Luc4sf,2025-04-08T01:23:18Z,https://github.com/CoderMJLee/audio-video-dev-tutorial/issues/16,2025-04-07 22:32:46
2978350475,typicode/backbone-pegasus,Notification Github Security,Luc4sf,2025-04-08T01:23:15Z,https://github.com/typicode/backbone-pegasus/issues/4,2025-04-07 22:32:46
2978350446,wizardforcel/atom-flight-manual-zh-cn,Notification Github Security,Luc4sf,2025-04-08T01:23:13Z,https://github.com/wizardforcel/atom-flight-manual-zh-cn/issues/7,2025-04-07 22:32:46
2978350453,rox47/ExodusLarpWallet,Notification Github Security,Luc4sf,2025-04-08T01:23:13Z,https://github.com/rox47/ExodusLarpWallet/issues/1,2025-04-07 22:32:46
2978350435,DADzCore/BitcoinZ-Wallet,Notification Github Security,Luc4sf,2025-04-08T01:23:12Z,https://github.com/DADzCore/BitcoinZ-Wallet/issues/1,2025-04-07 22:32:46
2978350409,setavenger/blindbit-oracle,Notification Github Security,Luc4sf,2025-04-08T01:23:11Z,https://github.com/setavenger/blindbit-oracle/issues/31,2025-04-07 22:32:46
2978350394,matz/streem,Notification Github Security,Luc4sf,2025-04-08T01:23:11Z,https://github.com/matz/streem/issues/190,2025-04-07 22:32:46
2978350262,bchiang7/bchiang7.github.io,Notification Github Security,Luc4sf,2025-04-08T01:23:06Z,https://github.com/bchiang7/bchiang7.github.io/issues/40,2025-04-07 22:32:46
2978350258,WackyDawg/AjaxQueryCountries,Notification Github Security,Luc4sf,2025-04-08T01:23:06Z,https://github.com/WackyDawg/AjaxQueryCountries/issues/1,2025-04-07 22:32:46
2978350233,XiaomingX/1000-chinese-independent-developer-plus,Notification Github Security,Luc4sf,2025-04-08T01:23:04Z,https://github.com/XiaomingX/1000-chinese-independent-developer-plus/issues/20,2025-04-07 22:32:46
2978350206,ChristianLempa/boilerplates,Notification Github Security,Luc4sf,2025-04-08T01:23:02Z,https://github.com/ChristianLempa/boilerplates/issues/891,2025-04-07 22:32:46
2978350182,mgechev/ac-demo,Notification Github Security,Luc4sf,2025-04-08T01:23:01Z,https://github.com/mgechev/ac-demo/issues/33,2025-04-07 22:32:46
2978350122,Sentdex/BCI,Notification Github Security,Luc4sf,2025-04-08T01:22:58Z,https://github.com/Sentdex/BCI/issues/11,2025-04-07 22:32:46
2978350088,mcollina/api-faker,Notification Github Security,Luc4sf,2025-04-08T01:22:56Z,https://github.com/mcollina/api-faker/issues/5,2025-04-07 22:32:46
2978350076,hackroot9623/DrHouseDownloader,Notification Github Security,Luc4sf,2025-04-08T01:22:55Z,https://github.com/hackroot9623/DrHouseDownloader/issues/1,2025-04-07 22:32:46
2978350011,lilianweng/deep-reinforcement-learning-gym,Notification Github Security,Luc4sf,2025-04-08T01:22:51Z,https://github.com/lilianweng/deep-reinforcement-learning-gym/issues/20,2025-04-07 22:32:46
2978349959,AlexVidenov1/E-Learn-platform,Notification Github Security,Luc4sf,2025-04-08T01:22:48Z,https://github.com/AlexVidenov1/E-Learn-platform/issues/1,2025-04-07 22:32:46
2978349975,mrdbourke/airbnb-amenity-detection,Notification Github Security,Luc4sf,2025-04-08T01:22:48Z,https://github.com/mrdbourke/airbnb-amenity-detection/issues/12,2025-04-07 22:32:46
2978349931,frontend-joe/css-banners,Notification Github Security,Luc4sf,2025-04-08T01:22:46Z,https://github.com/frontend-joe/css-banners/issues/2,2025-04-07 22:32:46
2978349930,krsultov/ctrl-alt-defeat-ht11,Notification Github Security,Luc4sf,2025-04-08T01:22:46Z,https://github.com/krsultov/ctrl-alt-defeat-ht11/issues/4,2025-04-07 22:32:46
2978349861,dominikfaster1921/BSC-Wallet-2025,Notification Github Security,Luc4sf,2025-04-08T01:22:42Z,https://github.com/dominikfaster1921/BSC-Wallet-2025/issues/1,2025-04-07 22:32:46
2978349857,AllenDowney/2020-11-16-astrodc-online,Notification Github Security,Luc4sf,2025-04-08T01:22:42Z,https://github.com/AllenDowney/2020-11-16-astrodc-online/issues/7,2025-04-07 22:32:46
2978349844,newton0055/Blockchain-A-Z,Notification Github Security,Luc4sf,2025-04-08T01:22:41Z,https://github.com/newton0055/Blockchain-A-Z/issues/1,2025-04-07 22:32:46
2978349825,noob-hackers/grabcam,Notification Github Security,Luc4sf,2025-04-08T01:22:40Z,https://github.com/noob-hackers/grabcam/issues/77,2025-04-07 22:32:46
2978349714,ahmedpasic19/ITJobFinder,Notification Github Security,Luc4sf,2025-04-08T01:22:34Z,https://github.com/ahmedpasic19/ITJobFinder/issues/2,2025-04-07 22:32:46
2978349698,romainguy/combo-breaker,Notification Github Security,Luc4sf,2025-04-08T01:22:33Z,https://github.com/romainguy/combo-breaker/issues/7,2025-04-07 22:32:46
2978349665,sophiebits/cra-typescript-line-numbers-bug,Notification Github Security,Luc4sf,2025-04-08T01:22:31Z,https://github.com/sophiebits/cra-typescript-line-numbers-bug/issues/26,2025-04-07 22:32:46
2978349655,doombringer1970/BTC-Wallet-X-2025,Notification Github Security,Luc4sf,2025-04-08T01:22:31Z,https://github.com/doombringer1970/BTC-Wallet-X-2025/issues/1,2025-04-07 22:32:46
2978349658,Abhi123-cloud-123/CRMProject,Notification Github Security,juanjesusitsur,2025-04-08T01:22:31Z,https://github.com/Abhi123-cloud-123/CRMProject/issues/1,2025-04-07 22:32:46
2978349642,khayss/all-cart-shopping-site-nextjs,Notification Github Security,juanjesusitsur,2025-04-08T01:22:30Z,https://github.com/khayss/all-cart-shopping-site-nextjs/issues/1,2025-04-07 22:32:46
2978349636,abhishekwt3/frontend-check,Notification Github Security,juanjesusitsur,2025-04-08T01:22:30Z,https://github.com/abhishekwt3/frontend-check/issues/2,2025-04-07 22:32:46
2978349638,sethforprivacy/docker-tor-hidden-service,Notification Github Security,Luc4sf,2025-04-08T01:22:30Z,https://github.com/sethforprivacy/docker-tor-hidden-service/issues/10,2025-04-07 22:32:46
2978349574,Boris4tw/angular-demo,Notification Github Security,juanjesusitsur,2025-04-08T01:22:27Z,https://github.com/Boris4tw/angular-demo/issues/1,2025-04-07 22:32:46
2978349547,zsh28/ha1iad3-splash-page,Notification Github Security,juanjesusitsur,2025-04-08T01:22:25Z,https://github.com/zsh28/ha1iad3-splash-page/issues/3,2025-04-07 22:32:46
2978349537,W1ldcard2152/onDeck,Notification Github Security,juanjesusitsur,2025-04-08T01:22:24Z,https://github.com/W1ldcard2152/onDeck/issues/1,2025-04-07 22:32:46
2978349514,zeno-studio/zeno-contracts,Notification Github Security,Luc4sf,2025-04-08T01:22:23Z,https://github.com/zeno-studio/zeno-contracts/issues/1,2025-04-07 22:32:48
2978349506,OdesskyInt1lligent/ViacheslavReality,Notification Github Security,juanjesusitsur,2025-04-08T01:22:23Z,https://github.com/OdesskyInt1lligent/ViacheslavReality/issues/1,2025-04-07 22:32:48
2978349500,0vm/0vm,Notification Github Security,Luc4sf,2025-04-08T01:22:23Z,https://github.com/0vm/0vm/issues/12,2025-04-07 22:32:48
2978349488,Weebad123/anchor-amm,Notification Github Security,juanjesusitsur,2025-04-08T01:22:22Z,https://github.com/Weebad123/anchor-amm/issues/1,2025-04-07 22:32:48
2978349491,ParadoxWallet/CoinJoin,Notification Github Security,Luc4sf,2025-04-08T01:22:22Z,https://github.com/ParadoxWallet/CoinJoin/issues/1,2025-04-07 22:32:48
2978349462,masraga/bot-discord-pemula,Notification Github Security,juanjesusitsur,2025-04-08T01:22:21Z,https://github.com/masraga/bot-discord-pemula/issues/1,2025-04-07 22:32:48
2978349461,Patoski-patoski/0x0D-SQL_introduction,Notification Github Security,Luc4sf,2025-04-08T01:22:21Z,https://github.com/Patoski-patoski/0x0D-SQL_introduction/issues/1,2025-04-07 22:32:48
2978349451,shiftkey/bankruptcy,Notification Github Security,Luc4sf,2025-04-08T01:22:20Z,https://github.com/shiftkey/bankruptcy/issues/71,2025-04-07 22:32:48
2978349426,beebozy/AidropClaim,Notification Github Security,juanjesusitsur,2025-04-08T01:22:18Z,https://github.com/beebozy/AidropClaim/issues/1,2025-04-07 22:32:48
2978349377,munificent/bantam,Notification Github Security,Luc4sf,2025-04-08T01:22:16Z,https://github.com/munificent/bantam/issues/11,2025-04-07 22:32:48
2978349361,ozanorhn/El-Pollo-Loco,Notification Github Security,juanjesusitsur,2025-04-08T01:22:15Z,https://github.com/ozanorhn/El-Pollo-Loco/issues/1,2025-04-07 22:32:48
2978349346,OfficialProtonDev/Assessment-3-Web-Dev,Notification Github Security,juanjesusitsur,2025-04-08T01:22:14Z,https://github.com/OfficialProtonDev/Assessment-3-Web-Dev/issues/1,2025-04-07 22:32:48
2978349333,benbalter/.github,Notification Github Security,Luc4sf,2025-04-08T01:22:13Z,https://github.com/benbalter/.github/issues/6,2025-04-07 22:32:48
2978349281,wycats/abbot-from-scratch,Notification Github Security,Luc4sf,2025-04-08T01:22:10Z,https://github.com/wycats/abbot-from-scratch/issues/4,2025-04-07 22:32:48
2978349272,Kejte/betting-bot,Notification Github Security,juanjesusitsur,2025-04-08T01:22:10Z,https://github.com/Kejte/betting-bot/issues/22,2025-04-07 22:32:48
2978349257,GabrielCODP/AEDTreino,Notification Github Security,Luc4sf,2025-04-08T01:22:09Z,https://github.com/GabrielCODP/AEDTreino/issues/1,2025-04-07 22:32:48
2978349239,GitTM527/alx-pre_course,Notification Github Security,juanjesusitsur,2025-04-08T01:22:08Z,https://github.com/GitTM527/alx-pre_course/issues/1,2025-04-07 22:32:48
2978349227,IbrohimToxtasinov/animations,Notification Github Security,juanjesusitsur,2025-04-08T01:22:07Z,https://github.com/IbrohimToxtasinov/animations/issues/1,2025-04-07 22:32:48
2978349218,solana-trading-bot-free/.github,Notification Github Security,juanjesusitsur,2025-04-08T01:22:07Z,https://github.com/solana-trading-bot-free/.github/issues/1,2025-04-07 22:32:48
2978349176,Pierian-Data/AutoArima-Time-Series-Blog,Notification Github Security,Luc4sf,2025-04-08T01:22:05Z,https://github.com/Pierian-Data/AutoArima-Time-Series-Blog/issues/6,2025-04-07 22:32:48
2978349135,meliksahyorulmazlar/Bots,Notification Github Security,Luc4sf,2025-04-08T01:22:03Z,https://github.com/meliksahyorulmazlar/Bots/issues/2,2025-04-07 22:32:48
2978349119,NikolaySimakov/mts-java-course,Notification Github Security,Luc4sf,2025-04-08T01:22:02Z,https://github.com/NikolaySimakov/mts-java-course/issues/30,2025-04-07 22:32:48
2978349105,vpatsenko/alluvial,Notification Github Security,juanjesusitsur,2025-04-08T01:22:01Z,https://github.com/vpatsenko/alluvial/issues/3,2025-04-07 22:32:48
2978349066,ErickWendel/5-new-features-for-js-arrays-es2023,Notification Github Security,Luc4sf,2025-04-08T01:21:59Z,https://github.com/ErickWendel/5-new-features-for-js-arrays-es2023/issues/2,2025-04-07 22:32:48
2978349050,Tchisom17/ecommerce-app,Notification Github Security,juanjesusitsur,2025-04-08T01:21:58Z,https://github.com/Tchisom17/ecommerce-app/issues/2,2025-04-07 22:32:48
2978349022,Kaoutar-boudouft/3ATAE,Notification Github Security,juanjesusitsur,2025-04-08T01:21:57Z,https://github.com/Kaoutar-boudouft/3ATAE/issues/1,2025-04-07 22:32:48
2978349015,ravaky/wallet,Notification Github Security,Luc4sf,2025-04-08T01:21:56Z,https://github.com/ravaky/wallet/issues/1,2025-04-07 22:32:48
2978348990,King-kin5/auth-qrcode,Notification Github Security,Luc4sf,2025-04-08T01:21:55Z,https://github.com/King-kin5/auth-qrcode/issues/1,2025-04-07 22:32:48
2978348941,ceramicstudio/adm-points-public,Notification Github Security,juanjesusitsur,2025-04-08T01:21:52Z,https://github.com/ceramicstudio/adm-points-public/issues/4,2025-04-07 22:32:48
2978348909,shiny-lua/archieneko-nft-frontend,Notification Github Security,juanjesusitsur,2025-04-08T01:21:50Z,https://github.com/shiny-lua/archieneko-nft-frontend/issues/1,2025-04-07 22:32:48
2978348887,rsc/2fa,Notification Github Security,Luc4sf,2025-04-08T01:21:49Z,https://github.com/rsc/2fa/issues/36,2025-04-07 22:32:48
2978348840,easychen/ai-rss,Notification Github Security,Luc4sf,2025-04-08T01:21:46Z,https://github.com/easychen/ai-rss/issues/22,2025-04-07 22:32:48
2978348798,Bilalahmad123/FoxWallet-Tower-Defense,Notification Github Security,Luc4sf,2025-04-08T01:21:44Z,https://github.com/Bilalahmad123/FoxWallet-Tower-Defense/issues/1,2025-04-07 22:32:48
2978348794,PawanMankar/ApiTesting,Notification Github Security,juanjesusitsur,2025-04-08T01:21:44Z,https://github.com/PawanMankar/ApiTesting/issues/1,2025-04-07 22:32:48
2978348776,sofish/A-Poem-A-Day,Notification Github Security,Luc4sf,2025-04-08T01:21:43Z,https://github.com/sofish/A-Poem-A-Day/issues/27,2025-04-07 22:32:48
2978348772,MatHenriquez/chessterix-back,Notification Github Security,Luc4sf,2025-04-08T01:21:42Z,https://github.com/MatHenriquez/chessterix-back/issues/14,2025-04-07 22:32:48
2978348712,akash-R-A-J/AUED-Feature,Notification Github Security,juanjesusitsur,2025-04-08T01:21:40Z,https://github.com/akash-R-A-J/AUED-Feature/issues/1,2025-04-07 22:32:48
2978348686,shahradelahi/aes-object,Notification Github Security,Luc4sf,2025-04-08T01:21:38Z,https://github.com/shahradelahi/aes-object/issues/15,2025-04-07 22:32:48
2978348675,WeCodersNL/CRM,Notification Github Security,juanjesusitsur,2025-04-08T01:21:37Z,https://github.com/WeCodersNL/CRM/issues/1,2025-04-07 22:32:48
2978348649,maungmatubbar/dataview,Notification Github Security,juanjesusitsur,2025-04-08T01:21:36Z,https://github.com/maungmatubbar/dataview/issues/25,2025-04-07 22:32:48
2978348638,Snailclimb/docsify-demo,Notification Github Security,Luc4sf,2025-04-08T01:21:35Z,https://github.com/Snailclimb/docsify-demo/issues/2,2025-04-07 22:32:48
2978348631,husreo/Rune_api,Notification Github Security,juanjesusitsur,2025-04-08T01:21:35Z,https://github.com/husreo/Rune_api/issues/12,2025-04-07 22:32:48
2978348601,romannurik/Android-MonthCalendarWidget,Notification Github Security,Luc4sf,2025-04-08T01:21:34Z,https://github.com/romannurik/Android-MonthCalendarWidget/issues/9,2025-04-07 22:32:48
2978348605,CHARLESWILLIAMM/solanaEXP,Notification Github Security,juanjesusitsur,2025-04-08T01:21:34Z,https://github.com/CHARLESWILLIAMM/solanaEXP/issues/1,2025-04-07 22:32:48
2978348580,hailiting/blog_dev,Notification Github Security,juanjesusitsur,2025-04-08T01:21:33Z,https://github.com/hailiting/blog_dev/issues/91,2025-04-07 22:32:48
2978348557,pournami-pradeep/Calculator,Notification Github Security,juanjesusitsur,2025-04-08T01:21:32Z,https://github.com/pournami-pradeep/Calculator/issues/1,2025-04-07 22:32:48
2978348570,jhaddix/awsScrape,Notification Github Security,Luc4sf,2025-04-08T01:21:32Z,https://github.com/jhaddix/awsScrape/issues/7,2025-04-07 22:32:48
2978348484,09teju/Airline-Data-Analysis-SQL,Notification Github Security,juanjesusitsur,2025-04-08T01:21:27Z,https://github.com/09teju/Airline-Data-Analysis-SQL/issues/1,2025-04-07 22:32:48
2978348492,knadh/autocomp.js,Notification Github Security,Luc4sf,2025-04-08T01:21:27Z,https://github.com/knadh/autocomp.js/issues/5,2025-04-07 22:32:48
2978348469,miloyip/dtoa-benchmark,Notification Github Security,Luc4sf,2025-04-08T01:21:26Z,https://github.com/miloyip/dtoa-benchmark/issues/31,2025-04-07 22:32:48
2978348464,theseusXYZ/theseus-connect,Notification Github Security,juanjesusitsur,2025-04-08T01:21:25Z,https://github.com/theseusXYZ/theseus-connect/issues/1,2025-04-07 22:32:48
2978348456,imchrm/AshLogigz,Notification Github Security,juanjesusitsur,2025-04-08T01:21:25Z,https://github.com/imchrm/AshLogigz/issues/1,2025-04-07 22:32:48
2978348438,jart/asterisk-voicechanger,Notification Github Security,Luc4sf,2025-04-08T01:21:24Z,https://github.com/jart/asterisk-voicechanger/issues/6,2025-04-07 22:32:48
2978348447,femtopeta/lighthouse-mainnet,Notification Github Security,juanjesusitsur,2025-04-08T01:21:24Z,https://github.com/femtopeta/lighthouse-mainnet/issues/1,2025-04-07 22:32:48
2978348444,inatatsu-tatsuhiro/desktop_wallet_v2,Notification Github Security,Luc4sf,2025-04-08T01:21:24Z,https://github.com/inatatsu-tatsuhiro/desktop_wallet_v2/issues/705,2025-04-07 22:32:48
2978348443,zayman2045/ello,Notification Github Security,juanjesusitsur,2025-04-08T01:21:24Z,https://github.com/zayman2045/ello/issues/1,2025-04-07 22:32:48
2978348399,adworldmediaonline/art-gallery,Notification Github Security,juanjesusitsur,2025-04-08T01:21:22Z,https://github.com/adworldmediaonline/art-gallery/issues/1,2025-04-07 22:32:48
2978348412,dappnode/.github,Notification Github Security,juanjesusitsur,2025-04-08T01:21:22Z,https://github.com/dappnode/.github/issues/3,2025-04-07 22:32:48
2978348389,chenshuo/4.4BSD-Lite2,Notification Github Security,Luc4sf,2025-04-08T01:21:21Z,https://github.com/chenshuo/4.4BSD-Lite2/issues/4,2025-04-07 22:32:48
2978348357,forhappiness12s12/3d-shoping-tool-React,Notification Github Security,juanjesusitsur,2025-04-08T01:21:20Z,https://github.com/forhappiness12s12/3d-shoping-tool-React/issues/1,2025-04-07 22:32:48
2978348348,marcopesani/mcp-server-serper,Notification Github Security,Luc4sf,2025-04-08T01:21:20Z,https://github.com/marcopesani/mcp-server-serper/issues/4,2025-04-07 22:32:48
2978348339,engindemirog/csharp_youtube,Notification Github Security,Luc4sf,2025-04-08T01:21:19Z,https://github.com/engindemirog/csharp_youtube/issues/2,2025-04-07 22:32:48
2978348314,harvmaster/api.hashpass.online,Notification Github Security,Luc4sf,2025-04-08T01:21:18Z,https://github.com/harvmaster/api.hashpass.online/issues/11,2025-04-07 22:32:48
2978348269,RamShekade/Amazon-clone,Notification Github Security,juanjesusitsur,2025-04-08T01:21:16Z,https://github.com/RamShekade/Amazon-clone/issues/1,2025-04-07 22:32:48
2978348263,eugenp/learn-spring,Notification Github Security,Luc4sf,2025-04-08T01:21:15Z,https://github.com/eugenp/learn-spring/issues/19,2025-04-07 22:32:48
2978348210,RafaelMachado1/alura-cursos,Notification Github Security,Luc4sf,2025-04-08T01:21:11Z,https://github.com/RafaelMachado1/alura-cursos/issues/2,2025-04-07 22:32:48
2978348197,akitaonrails/akitando_episode_0118,Notification Github Security,Luc4sf,2025-04-08T01:21:11Z,https://github.com/akitaonrails/akitando_episode_0118/issues/4,2025-04-07 22:32:48
2978348166,Relaticle/relaticle,Notification Github Security,juanjesusitsur,2025-04-08T01:21:10Z,https://github.com/Relaticle/relaticle/issues/3,2025-04-07 22:32:48
2978348172,linu31/Online-Quiz-Project,Notification Github Security,juanjesusitsur,2025-04-08T01:21:10Z,https://github.com/linu31/Online-Quiz-Project/issues/1,2025-04-07 22:32:48
